Temperature,WindSpeed,Humidity,Rain,solar,sunTime,Cloud,so2,ozone,no2,PM2.5,PM10
14.5,2.4,66.0,0.9019678031497871,0.38,0.1,7.0,0.008,0.043,0.022000000000000002,48.0,65.0
11.5,0.1,83.0,0.8506555238580575,0.05,0.0,7.0,0.006,0.047,0.02,48.0,71.0
10.4,0.4,89.0,0.7734964898945338,0.0,0.0,5.0,0.005,0.03,0.035,61.0,86.0
9.6,0.5,94.0,0.6704907012592153,0.0,0.0,4.0,0.004,0.013000000000000001,0.040999999999999995,68.0,92.0
8.4,0.0,97.0,0.5416381579521029,0.0,0.0,7.0,0.003,0.01,0.036000000000000004,72.0,102.0
8.1,0.9,97.0,0.38693885997319666,0.0,0.0,6.0,0.003,0.009000000000000001,0.028999999999999998,74.0,97.0
7.8,0.0,97.0,0.2063928073224952,0.0,0.0,4.0,0.003,0.004,0.034,75.0,98.0
7.2,0.0,97.0,0.0,0.0,0.0,2.0,0.003,0.003,0.032,76.0,97.0
7.2,0.5,97.0,0.0,0.0,0.0,6.0,0.003,0.003,0.026000000000000002,69.0,86.0
6.7,0.0,97.0,0.0,0.0,0.0,7.0,0.003,0.005,0.022000000000000002,61.0,84.0
7.2,0.4,97.0,0.0,0.0,0.0,1.0,0.003,0.004,0.02,62.0,78.0
6.3,0.1,97.0,0.0,0.0,0.0,4.0,0.003,0.005,0.018000000000000002,65.0,72.0
6.0,0.3,97.0,0.0,0.0,0.0,7.0,0.003,0.003,0.016,61.0,70.0
6.9,0.4,97.0,0.0,0.0,0.0,7.0,0.003,0.005,0.015,55.0,63.0
8.4,0.1,97.0,0.0,0.0,0.0,8.0,0.003,0.002,0.016,37.0,48.0
8.9,0.1,97.0,0.0,0.11,0.0,8.0,0.003,0.005,0.02,38.0,50.0
9.6,0.0,97.0,0.0,0.27,0.0,9.0,0.003,0.006,0.026000000000000002,55.0,76.0
10.7,0.8,97.0,0.0,0.58,0.0,8.0,0.004,0.015,0.021,67.0,108.0
12.2,1.1,97.0,0.0,0.92,0.0,9.0,0.004,0.024,0.017,75.0,122.0
14.1,1.0,89.0,0.0,1.29,0.3,9.0,0.005,0.023,0.025,77.0,102.0
16.1,0.9,71.0,0.0,1.17,0.1,9.0,0.008,0.035,0.021,93.0,116.0
16.2,0.9,67.0,0.0,1.19,0.5,7.0,0.008,0.040999999999999995,0.021,100.0,118.0
16.3,1.9,67.0,0.0,1.22,0.7,7.0,0.008,0.045,0.019,101.0,117.0
15.6,2.1,70.0,0.0,0.62,0.5,7.0,0.008,0.042,0.02,94.0,111.0
14.5,2.5,76.0,0.0,0.24,0.0,7.0,0.01,0.032,0.032,94.0,112.0
13.3,1.5,84.0,0.0,0.03,0.0,8.0,0.008,0.025,0.035,104.0,133.0
12.4,0.9,90.0,0.0,0.0,0.0,8.0,0.006999999999999999,0.018000000000000002,0.038,115.0,146.0
12.4,0.8,90.0,0.0,0.0,0.0,9.0,0.005,0.013999999999999999,0.037000000000000005,131.0,162.0
11.9,0.0,91.0,0.0,0.0,0.0,10.0,0.004,0.005,0.04,117.0,149.0
11.7,0.8,96.0,0.0,0.0,0.0,10.0,0.004,0.006999999999999999,0.032,116.0,148.0
11.1,0.3,97.0,0.2255243855747402,0.0,0.0,10.0,0.004,0.009000000000000001,0.027999999999999997,114.0,137.0
11.4,0.2,96.0,1.7,0.0,0.0,10.0,0.003,0.006999999999999999,0.025,94.0,109.0
11.9,0.2,93.0,3.348732384437886,0.0,0.0,10.0,0.004,0.01,0.023,88.0,106.0
11.5,1.0,97.0,5.171721538888396,0.0,0.0,6.0,0.004,0.017,0.015,78.0,92.0
11.4,0.9,97.0,7.168967463351528,0.0,0.0,10.0,0.003,0.016,0.012,59.0,67.0
11.1,0.7,97.0,9.34047015782729,0.0,0.0,10.0,0.003,0.015,0.011000000000000001,55.0,61.0
11.2,0.2,97.0,11.686229622315672,0.0,0.0,10.0,0.003,0.013000000000000001,0.011000000000000001,44.0,50.0
11.1,0.9,97.0,14.206245856816684,0.0,0.0,10.0,0.003,0.006999999999999999,0.017,38.0,41.0
11.3,1.2,97.0,16.900518861330315,0.0,0.0,10.0,0.003,0.006,0.019,25.717748880124194,36.0
11.6,0.7,97.0,19.76904863585657,0.08,0.0,10.0,0.004,0.012,0.021,41.0,45.0
12.8,0.3,93.0,22.81183518039546,0.33,0.0,10.0,0.004,0.01,0.03,72.0,81.0
13.7,0.7,84.0,26.028878494946973,0.72,0.1,7.0,0.005,0.011000000000000001,0.036000000000000004,105.0,118.0
14.5,0.6,80.0,29.420178579511102,0.8,0.0,9.0,0.005,0.02,0.028999999999999998,124.0,139.0
14.7,0.8,75.0,32.98573543408786,0.81,0.0,9.0,0.005,0.03,0.023,114.0,130.0
15.1,2.1,73.0,36.48482374096895,0.79,0.0,10.0,0.005,0.038,0.019,109.0,125.0
15.2,2.0,70.0,39.67671818244609,0.81,0.0,9.0,0.006,0.04,0.021,97.0,128.0
15.2,1.3,63.0,42.56141875851928,0.82,0.0,10.0,0.005,0.045,0.013999999999999999,97.0,106.0
15.0,0.8,69.0,45.13892546918851,0.45,0.0,9.0,0.005,0.044000000000000004,0.015,81.0,94.0
14.6,0.7,72.0,47.40923831445378,0.12,0.0,10.0,0.005,0.037000000000000005,0.019,82.0,86.0
13.6,0.0,83.0,49.37235729431511,0.01,0.0,10.0,0.003471608912462179,0.01881530771465952,0.018209356431161505,25.24549074301569,41.7618262604461
13.5,0.1,82.0,51.028282408772476,0.0,0.0,9.0,0.0035685234166918326,0.018543137673342522,0.019321435937740487,25.25252439558346,42.35332066086074
13.3,0.4,85.0,52.37701365782588,0.0,0.0,10.0,0.004,0.002,0.04,131.0,153.0
13.5,0.5,82.0,53.418551041475354,0.0,0.0,10.0,0.004,0.001,0.042,118.0,152.0
13.2,1.1,87.0,54.152894559720856,0.0,0.0,10.0,0.004,0.001,0.038,121.0,148.0
13.1,1.2,89.0,54.5800442125624,0.0,0.0,10.0,0.003,0.001,0.035,117.0,144.0
12.7,0.8,94.0,54.7,0.0,0.0,10.0,0.003,0.001,0.036000000000000004,114.0,136.0
12.6,0.6,97.0,54.51276192203365,0.0,0.0,10.0,0.003,0.001,0.036000000000000004,103.0,119.0
12.6,0.7,97.0,54.018329978663346,0.0,0.0,10.0,0.003,0.001,0.035,105.0,120.0
12.7,1.4,97.0,53.21670416988908,0.0,0.0,10.0,0.003,0.001,0.031,89.0,102.0
12.6,1.8,97.0,52.10788449571084,0.0,0.0,10.0,0.003,0.001,0.028999999999999998,77.0,84.0
12.7,1.8,97.0,50.691870956128675,0.0,0.0,10.0,0.003,0.002,0.023,60.0,68.0
12.7,1.1,97.0,48.968663551142555,0.0,0.0,10.0,0.003,0.003,0.021,48.0,60.0
12.6,1.3,97.0,46.93826228075247,0.0,0.0,10.0,0.003,0.002,0.022000000000000002,45.0,57.0
12.9,2.1,97.0,44.60066714495844,0.01,0.0,10.0,0.003,0.003,0.021,46.0,51.0
13.0,2.3,97.0,41.95587814376045,0.09,0.0,10.0,0.003,0.006,0.019,41.0,48.0
13.0,2.0,97.0,39.003895277158506,0.04,0.0,10.0,0.003,0.006999999999999999,0.02,38.0,41.0
12.9,2.5,97.0,35.7447185451526,0.08,0.0,10.0,0.003,0.008,0.021,31.0,32.0
13.3,2.0,97.0,32.17834794774276,0.08,0.0,10.0,0.003,0.012,0.019,18.0,22.0
13.9,2.0,97.0,28.548389184392033,0.08,0.0,10.0,0.003,0.016,0.018000000000000002,13.0,19.0
14.5,0.4,97.0,25.09844795456352,0.08,0.0,10.0,0.003,0.019,0.015,13.0,15.0
16.8,4.9,95.0,21.828524258257218,0.1,0.0,10.0,0.003,0.019,0.013000000000000001,18.396168472004796,13.0
16.4,5.3,97.0,18.73861809547312,0.02,0.0,10.0,0.005,0.018000000000000002,0.013999999999999999,14.0,17.0
16.0,5.8,97.0,15.828729466211245,0.03,0.0,10.0,0.004,0.022000000000000002,0.011000000000000001,19.0,20.0
15.6,5.2,97.0,13.098858370471579,0.0,0.0,10.0,0.003,0.037000000000000005,0.005,3.0,5.0
15.4,4.8,97.0,10.549004808254118,0.0,0.0,10.0,0.003,0.043,0.003,5.0,5.0
14.7,6.2,97.0,8.179168779558875,0.0,0.0,10.0,0.003,0.043,0.002,15.931384173200987,2.0
14.7,4.8,97.0,5.989350284385837,0.0,0.0,1.0,0.003,0.033,0.003,16.091690859825267,0.0
12.8,7.3,96.0,3.9795493227350156,0.0,0.0,9.0,0.003,0.027999999999999997,0.004,2.0,5.0
12.3,4.1,87.0,2.1497658946064035,0.0,0.0,10.0,0.003,0.031,0.003,4.0,10.0
12.5,3.8,86.0,0.5,0.0,0.0,6.0,0.003,0.033,0.005,6.0,10.0
12.2,4.6,79.0,0.0,0.0,0.0,7.0,0.003,0.035,0.003,6.0,19.0
12.1,5.2,75.0,0.0,0.0,0.0,7.0,0.003,0.032,0.003,12.0,14.0
11.8,3.1,75.0,0.0,0.0,0.0,9.0,0.004,0.027000000000000003,0.005,10.0,16.0
12.1,3.5,68.0,0.0,0.0,0.0,10.0,0.004,0.025,0.006,22.0,32.0
10.6,1.5,90.0,0.0,0.0,0.0,10.0,0.005,0.024,0.006999999999999999,25.0,40.0
11.9,3.0,76.0,0.0,0.0,0.0,10.0,0.005,0.02,0.009000000000000001,30.0,47.0
11.1,3.7,79.0,0.0,0.0,0.0,8.0,0.005,0.019,0.011000000000000001,36.0,51.0
11.8,2.9,69.0,0.0,0.0,0.0,10.0,0.005,0.019,0.015,41.0,53.0
12.2,2.6,65.0,0.0,0.08,0.0,8.0,0.006,0.02,0.017,41.0,55.0
12.7,3.6,62.0,0.0,0.3,0.0,8.0,0.005,0.021,0.017,44.0,56.0
14.0,5.3,59.0,0.0,1.15,0.7,5.0,0.005,0.027000000000000003,0.013000000000000001,43.0,62.0
14.9,4.5,59.0,0.0,1.86,1.0,5.0,0.006999999999999999,0.031,0.016,39.0,59.0
12.9,3.8,77.0,0.0,0.62,0.3,8.0,0.006,0.036000000000000004,0.013999999999999999,44.0,71.0
14.3,4.6,69.0,0.0,1.18,0.6,9.0,0.005,0.042,0.01,61.0,95.0
14.4,5.0,66.0,0.0,0.9,0.4,6.0,0.004,0.038,0.008,60.0,86.0
13.9,3.7,70.0,0.0,0.94,0.9,5.0,0.004,0.040999999999999995,0.008,45.0,66.0
13.0,3.4,71.0,0.0,0.25,0.6,3.0,0.005,0.04,0.011000000000000001,40.0,62.0
11.3,2.1,78.0,0.0,0.02,0.0,0.0,0.004,0.039,0.013000000000000001,43.0,63.0
9.3,0.7,88.0,0.0,0.0,0.0,0.0,0.004,0.036000000000000004,0.013000000000000001,44.0,61.0
8.2,0.0,95.0,0.0,0.0,0.0,0.0,0.004,0.035,0.013000000000000001,44.0,65.0
7.5,0.0,97.0,0.0,0.0,0.0,0.0,0.004,0.038,0.01,50.0,69.0
6.8,0.2,97.0,0.0,0.0,0.0,0.0,0.004,0.039,0.009000000000000001,49.0,68.0
6.1,0.8,97.0,0.0,0.0,0.0,0.0,0.004,0.035,0.011000000000000001,50.0,68.0
6.1,0.1,97.0,0.0,0.0,0.0,0.0,0.004,0.023,0.017,45.0,63.0
6.0,0.0,97.0,0.26197824447150475,0.0,0.0,5.0,0.003,0.019,0.017,41.0,60.0
6.7,0.6,97.0,0.49687848654703204,0.0,0.0,7.0,0.003,0.016,0.015,41.0,55.0
7.0,0.4,97.0,0.7047007262265801,0.0,0.0,1.0,0.003,0.013999999999999999,0.015,40.0,51.0
6.9,0.0,97.0,0.8854449635101497,0.0,0.0,1.0,0.003,0.019,0.012,34.0,51.0
6.2,0.0,97.0,1.0391111983977415,0.0,0.0,0.0,0.003,0.025,0.009000000000000001,37.0,48.0
8.0,0.0,97.0,1.1656994308893547,0.0,0.0,7.0,0.004,0.027999999999999997,0.009000000000000001,29.0,44.0
8.2,0.3,97.0,1.2652096609849894,0.0,0.0,1.0,0.004,0.02,0.022000000000000002,33.0,48.0
7.7,0.1,97.0,1.337641888684646,0.08,0.0,0.0,0.004,0.021,0.022000000000000002,30.0,54.0
10.3,0.0,97.0,1.3829961139883242,0.5,0.7,0.0,0.004,0.017,0.028999999999999998,35.0,57.0
14.0,1.0,87.0,1.401272336896024,1.12,1.0,0.0,0.005,0.024,0.022000000000000002,46.0,66.0
16.1,2.5,67.0,1.3924705574077456,1.62,1.0,1.0,0.006,0.038,0.01,57.0,78.0
16.8,3.1,61.0,1.3565907755234887,1.58,0.9,3.0,0.008,0.046,0.008,62.0,81.0
17.0,2.6,52.0,1.30742501064585,2.01,1.0,0.0,0.008,0.05,0.008,62.0,86.0
17.3,2.5,52.0,1.2587652821774258,2.0,1.0,0.0,0.006999999999999999,0.05,0.006999999999999999,64.0,84.0
16.9,2.8,48.0,1.2106115901182166,1.64,1.0,0.0,0.006999999999999999,0.051,0.006999999999999999,60.0,83.0
15.8,2.8,56.0,1.162963934468222,1.08,1.0,0.0,0.005,0.049,0.006999999999999999,52.0,80.0
14.0,1.6,62.0,1.1158223152274427,0.41,1.0,0.0,0.005,0.047,0.009000000000000001,46.0,81.0
11.1,0.2,81.0,1.0691867323958781,0.02,0.0,0.0,0.006999999999999999,0.040999999999999995,0.015,51.0,81.0
9.2,0.4,88.0,1.0230571859735278,0.0,0.0,0.0,0.004,0.021,0.024,71.0,104.0
8.7,1.0,93.0,0.9774336759603928,0.0,0.0,0.0,0.003,0.013000000000000001,0.026000000000000002,88.0,127.0
7.2,0.0,97.0,0.9323162023564723,0.0,0.0,0.0,0.003,0.006,0.03,80.0,110.0
6.3,0.0,97.0,0.8877047651617669,0.0,0.0,0.0,0.003,0.002,0.032,82.0,105.0
5.8,0.4,97.0,0.8435993643762759,0.0,0.0,0.0,0.003,0.002,0.027999999999999997,77.0,100.0
5.2,0.2,97.0,0.8,0.0,0.0,2.0,0.003,0.002,0.025,66.0,90.0
4.8,0.2,97.0,0.7569066720329388,0.0,0.0,2.0,0.003,0.002,0.022000000000000002,60.0,78.0
4.7,0.3,97.0,0.7143193804750924,0.0,0.0,2.0,0.003,0.004,0.017,55.0,74.0
4.1,0.2,97.0,0.6722381253264608,0.0,0.0,0.0,0.003,0.006999999999999999,0.013000000000000001,49.0,67.0
3.5,0.4,97.0,0.630662906587044,0.0,0.0,4.0,0.003,0.006999999999999999,0.012,47.0,61.0
3.9,1.1,97.0,0.5895937242568421,0.0,0.0,9.0,0.003,0.006999999999999999,0.012,38.0,55.0
3.8,0.1,97.0,0.5490305783358549,0.0,0.0,6.0,0.003,0.006,0.012,36.0,48.0
3.6,0.3,97.0,0.5089734688240825,0.0,0.0,5.0,0.003,0.005,0.015,35.0,51.0
4.6,0.3,97.0,0.4694223957215248,0.12,0.2,6.0,0.003,0.005,0.018000000000000002,37.0,54.0
7.9,0.7,97.0,0.430377359028182,0.45,0.0,8.0,0.003,0.008,0.018000000000000002,44.0,66.0
9.9,0.0,85.0,0.391838358744054,0.65,0.3,9.0,0.004,0.013999999999999999,0.02,47.0,71.0
10.3,0.2,88.0,0.35380539486914075,0.37,0.0,10.0,0.004,0.025,0.013000000000000001,61.0,93.0
11.5,0.4,80.0,0.31627846740344234,0.49,0.1,10.0,0.005,0.028999999999999998,0.012,68.0,106.0
11.6,1.2,86.0,0.279914339001585,0.33,0.0,10.0,0.005,0.03,0.013000000000000001,76.0,106.0
11.6,2.1,77.0,0.245369772318195,0.39,0.0,10.0,0.005,0.031,0.013000000000000001,74.0,110.0
10.9,0.5,85.0,0.21264476735327242,0.22,0.0,10.0,0.006,0.027000000000000003,0.017,74.0,101.0
10.5,1.1,92.0,0.18173932410681706,0.05,0.0,9.0,0.005,0.025,0.019,75.0,109.0
9.1,0.9,85.0,0.1526534425788292,0.05,0.0,9.0,0.005,0.012,0.032,77.0,109.0
8.7,0.5,93.0,0.1253871227693087,0.0,0.0,10.0,0.004,0.006,0.031,71.0,98.0
8.5,1.1,85.0,0.09994036467825547,0.0,0.0,9.0,0.004,0.008,0.03,66.0,88.0
8.2,1.6,87.0,0.07631316830566967,0.0,0.0,7.0,0.004,0.01,0.027000000000000003,52.0,68.0
8.1,1.0,85.0,0.054505533651551204,0.0,0.0,7.0,0.003,0.004,0.027000000000000003,36.0,47.0
7.4,0.7,85.0,0.034517460715900145,0.0,0.0,0.0,0.004,0.004,0.027000000000000003,43.0,53.0
5.2,0.2,93.0,0.016348949498716393,0.0,0.0,1.0,0.003,0.004,0.025,31.0,40.0
4.9,0.8,95.0,0.0,0.0,0.0,0.0,0.003,0.004,0.018000000000000002,31.0,44.0
4.9,1.0,96.0,0.0,0.0,0.0,0.0,0.003,0.001,0.019,25.0,39.0
4.2,0.9,95.0,0.0,0.0,0.0,0.0,0.003,0.001,0.018000000000000002,26.0,36.0
4.0,0.8,93.0,0.0,0.0,0.0,0.0,0.003,0.001,0.017,24.0,28.0
3.3,0.4,97.0,0.0,0.0,0.0,0.0,0.003,0.001,0.015,24.0,30.0
2.7,0.7,97.0,0.0,0.0,0.0,0.0,0.003,0.001,0.013999999999999999,22.0,25.0
3.1,0.5,97.0,0.0,0.0,0.0,9.0,0.003,0.001,0.015,17.0,26.0
5.0,0.4,90.0,0.0,0.0,0.0,7.0,0.003,0.001,0.016,13.0,22.0
5.9,0.0,90.0,0.0,0.12,0.3,3.0,0.003,0.001,0.019,18.0,19.0
9.0,1.1,66.0,0.0,0.72,1.0,4.0,0.003,0.002,0.027999999999999997,19.0,27.0
10.4,2.1,60.0,0.0,1.31,1.0,0.0,0.004,0.015,0.023,24.0,36.0
11.3,3.0,50.0,0.0,1.81,1.0,0.0,0.005,0.025,0.013999999999999999,17.0,29.0
12.3,3.7,45.0,0.0,2.15,1.0,0.0,0.005,0.026000000000000002,0.015,17.0,24.0
12.7,2.8,39.0,0.0,2.24,1.0,0.0,0.004,0.033,0.006999999999999999,16.0,29.0
13.0,3.5,40.0,0.0,2.11,1.0,0.0,0.004,0.037000000000000005,0.008,11.0,22.0
13.3,2.9,42.0,0.0,1.68,1.0,0.0,0.004,0.037000000000000005,0.008,12.0,23.0
12.2,3.1,49.0,0.0,1.13,1.0,0.0,0.006999999999999999,0.033,0.011000000000000001,17.0,27.0
10.6,2.4,53.0,0.0,0.4,0.9,0.0,0.008,0.032,0.013999999999999999,16.0,29.0
7.9,1.1,65.0,0.0,0.02,0.2,0.0,0.005,0.027999999999999997,0.017,19.0,32.0
5.9,0.2,77.0,0.0,0.0,0.0,0.0,0.004,0.005,0.040999999999999995,21.0,37.0
4.8,0.4,83.0,0.0,0.0,0.0,0.0,0.004,0.002,0.04,20.0,46.0
3.7,0.8,88.0,0.0,0.0,0.0,0.0,0.003,0.004,0.03,31.0,52.0
3.4,0.4,92.0,0.0,0.0,0.0,0.0,0.003,0.004,0.026000000000000002,32.0,48.0
2.9,0.5,93.0,0.0,0.0,0.0,0.0,0.003,0.001,0.028999999999999998,33.0,51.0
2.8,0.0,95.0,0.0,0.0,0.0,0.0,0.003,0.001,0.026000000000000002,37.0,51.0
2.4,0.7,96.0,0.0024918768707775396,0.0,0.0,0.0,0.003,0.001,0.022000000000000002,26.0,37.0
1.9,0.2,96.0,0.004671458132647233,0.0,0.0,0.0,0.003,0.001,0.02,28.0,31.0
1.6,0.0,97.0,0.006538743785609074,0.0,0.0,0.0,0.003,0.001,0.018000000000000002,23.0,28.0
1.6,0.3,97.0,0.008093733829663073,0.0,0.0,0.0,0.003,0.001,0.015,19.0,27.0
0.9,0.7,97.0,0.009336428264809226,0.0,0.0,0.0,0.003,0.001,0.015,21.0,27.0
1.4,0.0,97.0,0.010266827091047533,0.0,0.0,0.0,0.003,0.001,0.013999999999999999,18.0,29.0
1.3,0.3,97.0,0.010884930308377989,0.0,0.0,0.0,0.003,0.001,0.013999999999999999,24.0,34.0
2.2,0.0,97.0,0.011190737916800603,0.1,0.3,0.0,0.003,0.001,0.017,28.0,42.0
5.9,0.1,95.0,0.011184249916315368,0.51,1.0,0.0,0.004,0.001,0.027000000000000003,34.0,49.0
10.6,1.3,64.0,0.010865466306922289,1.06,1.0,0.0,0.005,0.006,0.039,44.0,70.0
11.9,2.1,58.0,0.010234387088621361,1.71,1.0,0.0,0.004,0.018000000000000002,0.022000000000000002,57.0,88.0
13.3,2.1,51.0,0.009291012261412587,2.03,1.0,0.0,0.008,0.022000000000000002,0.02,41.0,60.0
13.6,2.3,52.0,0.008218595597239751,1.95,1.0,0.0,0.01,0.023,0.021,37.0,56.0
14.2,2.7,44.0,0.007200390868046633,1.82,1.0,0.0,0.012,0.031,0.013000000000000001,44.0,61.0
14.1,3.1,39.0,0.0062363980738332336,1.68,1.0,0.0,0.009000000000000001,0.034,0.011000000000000001,27.0,51.0
12.6,4.2,40.0,0.0053266172145995504,1.13,1.0,0.0,0.006,0.039,0.008,21.0,38.0
11.1,2.7,43.0,0.004471048290345591,0.46,1.0,0.0,0.008,0.037000000000000005,0.012,12.0,22.0
7.7,0.6,60.0,0.0036696913010713494,0.02,0.1,0.0,0.004,0.03,0.019,14.0,23.0
5.8,0.5,69.0,0.0029225462467768262,0.0,0.0,0.0,0.004,0.006999999999999999,0.04,15.0,25.0
4.3,0.1,78.0,0.0022296131274620237,0.0,0.0,0.0,0.003,0.005,0.034,25.0,47.0
3.8,0.1,82.0,0.0015908919431269386,0.0,0.0,0.0,0.003,0.002,0.034,30.0,52.0
2.9,0.3,87.0,0.001006382693771574,0.0,0.0,0.0,0.003,0.001,0.034,37.0,48.0
2.3,0.6,90.0,0.00047608537939592777,0.0,0.0,0.0,0.003,0.001,0.03,33.0,48.0
1.9,0.8,91.0,0.0,0.0,0.0,0.0,0.003,0.001,0.027999999999999997,35.0,45.0
1.7,0.6,92.0,0.0,0.0,0.0,0.0,0.003,0.001,0.024,29.0,38.0
1.9,0.5,92.0,0.0,0.0,0.0,0.0,0.003,0.002,0.022000000000000002,26.0,33.0
1.1,0.5,94.0,0.0,0.0,0.0,0.0,0.003,0.002,0.02,19.0,27.0
1.1,0.6,96.0,0.0,0.0,0.0,0.0,0.003,0.003,0.017,19.0,25.0
1.1,0.9,97.0,0.0,0.0,0.0,0.0,0.003,0.002,0.017,19.0,24.0
1.1,0.0,97.0,0.0,0.0,0.0,0.0,0.003,0.001,0.019,19.0,21.0
0.7,0.9,95.0,0.0,0.0,0.0,0.0,0.003,0.001,0.019,21.0,24.0
1.4,0.1,96.0,0.0,0.09,0.3,2.0,0.003,0.001,0.022000000000000002,19.0,29.0
5.2,0.1,91.0,0.0,0.49,1.0,0.0,0.004,0.002,0.033,24.0,32.0
10.3,2.0,60.0,0.0,1.08,1.0,1.0,0.005,0.004,0.033,36.0,58.0
12.8,1.2,55.0,0.0,1.63,1.0,0.0,0.005,0.017,0.021,40.0,64.0
13.8,2.0,48.0,0.0,1.94,1.0,0.0,0.005,0.019,0.022000000000000002,43.0,54.0
14.6,2.4,49.0,0.0,1.94,1.0,0.0,0.012,0.023,0.027999999999999997,41.0,61.0
14.7,1.4,45.0,0.0,1.76,1.0,0.0,0.016,0.022000000000000002,0.04,59.0,84.0
15.0,2.5,47.0,0.0,1.41,1.0,0.0,0.008,0.037000000000000005,0.023,73.0,103.0
13.9,3.0,52.0,0.0,0.86,1.0,0.0,0.005,0.047,0.017,54.0,72.0
12.2,2.0,59.0,0.0,0.31,0.8,0.0,0.004,0.036000000000000004,0.027000000000000003,45.0,56.0
10.1,1.0,67.0,0.0,0.02,0.0,0.0,0.004,0.025,0.033,47.0,61.0
9.4,0.8,72.0,0.0,0.0,0.0,0.0,0.004,0.004,0.049,45.0,64.0
8.1,1.0,80.0,0.0,0.0,0.0,1.0,0.003,0.002,0.043,59.0,80.0
6.2,0.8,90.0,0.0,0.0,0.0,1.0,0.003,0.001,0.04,66.0,88.0
5.0,0.0,94.0,0.0,0.0,0.0,2.0,0.003,0.001,0.036000000000000004,69.0,94.0
4.5,1.3,97.0,0.0,0.0,0.0,0.0,0.003,0.001,0.032,68.0,90.0
4.4,0.1,97.0,0.0,0.0,0.0,3.0,0.003,0.001,0.027000000000000003,57.0,73.0
3.9,0.2,97.0,3.936379571970979e-05,0.0,0.0,3.0,0.003,0.001,0.024,46.0,58.0
3.7,1.5,97.0,6.575159046895158e-05,0.0,0.0,3.0,0.003,0.001,0.021,39.0,49.0
3.4,0.1,97.0,7.916338424772515e-05,0.0,0.0,2.0,0.003,0.001,0.018000000000000002,32.0,48.0
3.3,0.4,97.0,7.959917705603034e-05,0.0,0.0,5.0,0.003,0.001,0.018000000000000002,38.0,48.0
4.4,1.2,97.0,6.705896889386775e-05,0.0,0.0,10.0,0.003,0.001,0.018000000000000002,39.0,42.0
3.5,1.0,95.0,4.1542759761236715e-05,0.0,0.0,3.0,0.003,0.001,0.017,35.0,44.0
3.2,0.1,97.0,3.050549658137683e-06,0.0,0.0,4.0,0.005,0.002,0.027000000000000003,40.0,45.0
6.2,1.1,87.0,0.0,0.08,0.1,2.0,0.004,0.001,0.027999999999999997,63.0,82.0
7.2,0.0,92.0,0.0,0.56,1.0,7.0,0.004,0.002,0.027999999999999997,64.0,78.0
11.2,0.2,84.0,0.0,1.0,1.0,6.0,0.004,0.006,0.037000000000000005,86.0,108.0
13.0,0.1,64.0,0.0,1.2,1.0,7.0,0.004,0.011000000000000001,0.035,80.0,104.0
15.0,0.8,44.0,0.0,1.7,0.9,7.0,0.004,0.016,0.033,81.0,99.0
14.8,1.0,41.0,0.0,1.97,1.0,7.0,0.004,0.033,0.022000000000000002,82.0,95.0
15.9,1.3,41.0,0.0,1.39,0.6,8.0,0.004,0.036000000000000004,0.022000000000000002,59.0,69.0
15.7,1.7,44.0,0.0,1.37,1.0,6.0,0.004,0.043,0.019,61.0,72.0
15.9,1.6,40.0,0.0,0.93,1.0,2.0,0.003,0.044000000000000004,0.019,60.0,72.0
13.9,0.9,53.0,0.0,0.4,0.9,2.0,0.006999999999999999,0.03,0.033,61.0,74.0
11.0,0.9,68.0,0.0,0.01,0.0,1.0,0.006999999999999999,0.013999999999999999,0.049,63.0,79.0
8.9,0.9,75.0,0.0,0.0,0.0,0.0,0.004,0.005,0.047,57.0,84.0
7.3,0.4,82.0,0.0,0.0,0.0,6.0,0.004,0.001,0.045,84.0,109.0
7.5,0.8,79.0,0.0,0.0,0.0,4.0,0.004,0.001,0.042,82.0,108.0
6.0,0.8,86.0,0.0,0.0,0.0,1.0,0.003,0.001,0.038,79.0,101.0
7.4,0.8,86.0,0.0,0.0,0.0,9.0,0.003,0.001,0.034,72.0,91.0
6.6,0.8,90.0,0.0,0.0,0.0,9.0,0.003,0.001,0.032,67.0,86.0
5.6,0.3,95.0,0.0001856906700979492,0.0,0.0,8.0,0.003,0.001,0.028999999999999998,72.0,81.0
5.5,0.1,96.0,0.0003950254110389876,0.0,0.0,8.0,0.003,0.001,0.025,66.0,79.0
5.4,0.1,97.0,0.0006280042228231158,0.0,0.0,9.0,0.003,0.001,0.023,63.0,78.0
5.7,0.9,96.0,0.0008846271054503347,0.0,0.0,10.0,0.003,0.001,0.024,65.0,81.0
4.8,0.0,97.0,0.0011648940589206423,0.0,0.0,8.0,0.003,0.001,0.026000000000000002,70.0,82.0
5.6,0.1,93.0,0.0014688050832340406,0.0,0.0,9.0,0.003,0.001,0.027999999999999997,70.0,85.0
6.0,0.0,95.0,0.0017963601783905284,0.0,0.0,10.0,0.003,0.001,0.032,72.0,85.0
6.3,0.2,96.0,0.0021475593443901057,0.03,0.0,9.0,0.003,0.001,0.035,72.0,94.0
8.3,0.8,90.0,0.0025224025812327737,0.31,0.1,9.0,0.004,0.001,0.039,115.0,143.0
10.7,0.0,72.0,0.002920889888918531,0.64,0.2,8.0,0.005,0.003,0.049,78.0,108.0
